5. Kyu<br><br>suwari waza<br>ryote dori<br>kokyo ho	<a href="https://www.youtube.com/watch/?v=O7C433RP5Oc&t=109">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=gRlhNA63-Kc&t=228">Karl Ruben Sensei</a><br>
3. Kyu<br><br>tachi waza<br>shomen uchi<br>sankyo	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=105">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=520">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=UpkQJjEhHhc&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2044">Karl Ruben Sensei</a><br>
3. Kyu<br><br>tachi waza<br>yokomen uchi<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=129">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=797">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=nRCBMNb7Go4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2312">Karl Ruben Sensei</a><br>
3. Kyu<br><br>tachi waza<br>yokomen uchi<br>shiho nage	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=141">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=3Fhyh63D4IM&t=490">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=8_zv1Uk4uXM&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2267">Karl Ruben Sensei</a><br>
3. Kyu<br><br>tachi waza<br>yokomen uchi<br>irmi nage	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=156">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=gZvhR_ntxLs&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2237">Karl Ruben Sensei</a><br>
3. Kyu<br><br>tachi waza<br>yokomen uchi<br>ude kime nage	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=165">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=3Fhyh63D4IM&t=658">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=av3cy-785U0&t=0">François Pichereau Sensei</a><br>
3. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>ikkyo	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=179">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=193">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=IrHylGtoJJQ&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2351">Karl Ruben Sensei</a><br>
3. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>nikyo	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=202">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=452">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=t_f54SvJ5IM&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2426">Karl Ruben Sensei</a><br>
3. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>sankyo	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=230">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=3Fhyh63D4IM&t=352">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=Ov7c2t1MCG4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2507">Karl Ruben Sensei</a><br>
3. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=257">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=752">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=iu9-_ZpEWOU&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2668">Karl Ruben Sensei</a><br>
3. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>kokyu nage	<a href="https://www.youtube.com/watch/?v=3NGQz--VK0E&t=270">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=19X3GZo2GgY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=2184">Karl Ruben Sensei</a><br>
2. Kyu<br><br>suwari waza<br>gyaku hanmi katate dori<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=599">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=12">Karl Ruben Sensei</a><br>
2. Kyu<br><br>suwari waza<br>shomen uchi<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=624">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=LRtp2w2-pOY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=178">Karl Ruben Sensei</a><br>
2. Kyu<br><br>suwari waza<br>yokomen uchi<br>ikkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=643">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qtMIMFFdAa8&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>suwari waza<br>yokomen uchi<br>nikyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=668">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=2QhwgJewf3w&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>suwari waza<br>yokomen uchi<br>sankyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=699">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=WVI3ZByGh8o&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>suwari waza<br>yokomen uchi<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=724">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=lGGI7hJjg_o&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>suwari waza<br>yokomen uchi<br>irimi nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=745">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=lyyMewZhorg&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>hanmi handachi waza<br>gyaku hanmi katate dori<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=761">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=gCO1popi3kU&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=638">Karl Ruben Sensei</a><br>
2. Kyu<br><br>hanmi handachi waza<br>gyaku hanmi katate dori<br>soto kaiten nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=776">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=1002">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=-_G-C24DgeE&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=310">Karl Ruben Sensei</a><br>
2. Kyu<br><br>hanmi handachi waza<br>ryote dori<br>shiho nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=783">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=965">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=JdAFs8xrRHU&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=728">Karl Ruben Sensei</a><br>
2. Kyu<br><br>hanmi handachi waza<br>shomen uchi<br>soto kaiten nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=801">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=622">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>ai hanmi katate dori<br>koshi nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=0">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=919">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=IkG0ue8bXTo&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>tachi waza<br>gyaku hanmi katate dori<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=8">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=YmfjwgbEG40&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=835">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>gyaku hanmi katate dori<br>koshi nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=31">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=YbCHLQt7F9c&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=710">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>gyaku hanmi katate dori<br>kokyu nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=39">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=rPiRb-2qUDQ&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=779">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>ryote dori<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=48">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=599">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=8bcHCMOuU-E&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=LaSilceurNY&t=959">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>ryote dori<br>ude kime nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=58">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=EJVxiyWvt3I&t=300">Aikido Zentrum Basel</a><br><a href="https://www.youtube.com/watch/?v=izJbCcp2PfM&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=LaSilceurNY&t=890">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>ikkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=66">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=5">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=5puINJeVO_g&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1450">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>nikyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=96">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=262">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=Ork8roqH68A&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1607">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>sankyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=124">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=6ET3YYQOBF0&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1607">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=155">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=m3A-YWnl3A4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1698">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=199">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=774">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=hQRDGc3Oc9A&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1791">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>shiho nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=180">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=816">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=vFNRD-_YEYo&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=868">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>irimi nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=210">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=706">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=pR8oaFCPXXI&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1767">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>katate ryote dori<br>kokyo nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=220">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=KfM3kIRfNkY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=852">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>ikkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=225">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=6">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=umE7GipKWU8&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1085">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>nikyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=251">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=141">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=bwAnDWppCXk&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1156">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>sankyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=278">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=412">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=fvyCy-IT_zc&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1239">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=310">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=xyJo1dBKlwY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1328">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>kote gaeshi	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=343">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=621">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=GEbtVST4urE&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1404">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>shiho nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=335">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=648">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=-MJhSxH76V4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=777">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>irimi nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=356">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=792">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=-8Fikgbdnxc&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=799">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>kata dori men uchi<br>kokyu nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=365">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=V1ZTDYl1fgI&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=1064">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>shomen uchi<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=370">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=648">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=hh45k7dKPtw&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2116">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>shomen uchi<br>shiho nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=392">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=680">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=Jasm-kuWQ4A&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>tachi waza<br>shomen uchi<br>uchi kaiten nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=411">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=840">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=tIvmcUfdhYY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1043">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>shomen uchi<br>soto kaiten nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=403">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=uUjkWiaf3BI&t=821">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=JQhZczX-mFU&t=0">François Pichereau Sensei</a><br>
2. Kyu<br><br>tachi waza<br>yokomen uchi<br>ikkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=420">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=139">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=_zCVwunKwxU&t=0">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>yokomen uchi<br>nikyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=443">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=418">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=Sqx6kDmkq0A&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1436">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>yokomen uchi<br>sankyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=470">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=579">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=uiaopY89OPY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1503">Karl Ruben Sensei</a><br>
2. Kyu<br><br>tachi waza<br>yokomen uchi<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=501">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=703">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=uiaopY89OPY&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=1577">Karl Ruben Sensei</a><br>
2. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>yonkyo	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=525">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=bi8t_-kLil8&t=2588">Karl Ruben Sensei</a><br>
2. Kyu<br><br>ushiro waza<br>ushiro ryote dori<br>shiho nage	<a href="https://www.youtube.com/watch/?v=A8Os4buJOkQ&t=571">Bodo Rödel Sensei</a><br><br><a href="https://www.youtube.com/watch/?v=qbRbx-ntIC0&t=867">Christian Tissier Sensei</a><br><a href="https://www.youtube.com/watch/?v=MYicGt3foWA&t=0">François Pichereau Sensei</a><br><a href="https://www.youtube.com/watch/?v=u8WD-0W-pP4&t=2053">Karl Ruben Sensei</a><br>
